category,rating,text,label,date
Sports_and_Outdoors,5,"This is without question the best set I've ever owned.

The only reason I'm giving it 4 stars is",1,2019-01-01
Sports_and_Outdoors,5,Simple and effective. Way easier to use than other tools used for the same thing and it takes up virtually no space. I love it.,0,2019-01-01
Sports_and_Outdoors,5,"Great bag. Fits my thick mat, back roller, and all other stuff. I often cycle to yoga, so this is great for having everything in one bag.",0,2019-01-01
Sports_and_Outdoors,5,You don't have to spend $200+ on a helmet for a helmet that is too large and doesn't fit.,1,2019-01-01
Sports_and_Outdoors,5,Excellent survival knife especially for the price. Arrived pretty sharp. You can always make a knife sharper but this one is pretty good right out of the box. You won't be disappointed.,0,2019-01-01
Sports_and_Outdoors,4,"A comfortable, good looking helmet.  I wear a long sleeve T-shirt, a medium size, and a pair of the shorts.  I also wear a T-shirt,",1,2019-01-01
Sports_and_Outdoors,5,"Very good product for the money. At first the ""clamps"" that create the friction keeping the pole from telecoping in can move around a bit. I used a little bit of duct tape to keep the clamp from sliding down.",0,2019-01-01
Sports_and_Outdoors,5,This is an excellent knife!  The quality is first rate.  The slim profile is handy to carry in my pocket of in a sheath.  My only criticism is that there are no scissors.  Other than that I'm very happy with this item.  I highly recommended this product.,0,2019-01-01
Sports_and_Outdoors,5,I filled this little guy up with waterproof matches and have to say that the capacity is relatively small but this is only a backup fire source. I feel much more at ease carrying this as a back up along with my matching Exotac nanoStriker! The best part is that this piece is made in the USA so you know that your receiving a quality product.,0,2019-01-01
Sports_and_Outdoors,5,"Using mine for months constant 24/7 and its still awesome! The majority of low reviews are because they give kids these things to chew on, how about teach your kids not to chew or bite the mouthpiece instead of ripping on a well designed product made for adults. Give your kids the sippy cups they obviously still need! Another idea would be to teach then to use teeth for chewing not drinking!",0,2019-01-01
Sports_and_Outdoors,4,"The pack itself it great.  I love the materials and fit.  The pockets are large and the bottom is adjustable.  I am 6' tall and fit comfortably in the pack.  I have had no issues with the water leak from the pack.  I would recommend this for anyone who is looking for a quick and easy way to carry a water bottle.  I also love the fact that the pack has a side pocket for an emergency hydration pack.

Overall I would buy this again.  I have used it a few times and it",1,2019-01-01
Sports_and_Outdoors,5,"I love this backpack.  It has the wide brim which is perfect for my needs.  The extra space is great for a bed, a small blanket, or even a place to go to go to sleep.  It is a perfect size for my needs and is comfortable.

I received a free sample for an honest and unbiased review.I ordered this to add to my core fitness program.  This is not a ""best"" workout, but it is well worth the price.  I feel like I'm going to have a really nice workout for the first time in a while.",1,2019-01-01
Sports_and_Outdoors,5,"Very well made holster, looks like it will last a long time. Hides fairly well under a shirt, not as billy as some holsters Ive seen.  Best of all product is made in the USA by veterans. As a vet myself, I really like to give vets my business.

I gave this product five stars. Now, here is one thing I wasn't happy about but since it was mostly my fault I certainly cant denigrate the product or company. I had wanted this holster to carry in the small of my back. Maybe its common sense or I just didn't think about it but to use any holster in this fashion you must choose the opposite draw, I.e a left hand draw in my case. Something to consider.",0,2019-01-01
Sports_and_Outdoors,5,"I bough this when I was living out in Missouri for a year. The water there is about a foul as the people, so in turn I went to wal-mart or the air base base there to get fresh filtered water. Filled this thing up every week for over a year strait. hauled it in the back of my pickup and it did get knocked around quite a bit sometimes. No problems with it though, never, not once. I guess the only thing that could give you problems would be the spout, but you can always buy a new one of those very cheap and replace it in seconds if you happen to break one.

I now live out in England where the water is very, VERY hard! I use a brita filter and it works just great. I keep this filled with water from my brita now to always have a more abundant amount of fresh filtered water available. I use filtered water for everything; drinking, cooking, ice, tea kettle so it's nice not to have to wait for the the small brita jug to refill.

You can use this with just strait tap water if your water quality is good enough for your liking. If the water goes off for some reason you have a small store of it. 5 gallon will last 1 person about 5 - 10 days depending how much you consume a day. Fill it up with your garden hose and bring it alone in a truck for days out where you might not have any fresh water to drink. It's a tough jug, it can hold it's own! :)",0,2019-01-01
